id,title,description,agency,collected,freq,api_url,download_url,tags
C21_G13_SUA,"Census 2021, G13 Language used at home by proficiency in spoken English by sex, Significant Urban Areas (SUA)","Language used at home by proficiency in spoken English by sex data for Significant Urban Areas (SUA), 2021 Census, Count of persons.
This table is based on place of usual residence.
This list of languages consists of the most common Language used at home responses reported in the 2016 Census.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G13_SUA,,DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;ENGLP;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;LANP;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=1000;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;true
C21_G13_UCL,"Census 2021, G13 Language used at home by proficiency in spoken English by sex, Urban Centres, Localities and Section of State (UCL/SOS/SOSR)","Language used at home by proficiency in spoken English by sex data for Urban Centres, Localities and Section of State (UCL/SOS/SOSR), 2021 Census, Count of persons.
This table is based on place of usual residence.
This list of languages consists of the most common Language used at home responses reported in the 2016 Census.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G13_UCL,,DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;ENGLP;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;LANP;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=10;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;true
C21_G14_CED,"Census 2021, G14 Religious affiliation by sex, Commonwealth Electoral Divisions (CED 2021 boundaries)","Religious affiliation by sex data for Commonwealth Electoral Divisions (CED 2021 boundaries), 2021 Census, Count of persons.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G14_CED,,DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=101;RELP;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;true
C21_G14_LGA,"Census 2021, G14 Religious affiliation by sex, Local Government Area 2021 (LGA 2021 boundaries)","Religious affiliation by sex data for Local Government Area 2021 (LGA 2021 boundaries), 2021 Census, Count of persons.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G14_LGA,,DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=10050;RELP;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;true
C21_G14_POA,"Census 2021, G14 Religious affiliation by sex, Postal Areas (POA)","Religious affiliation by sex data for Postal Areas (POA), 2021 Census, Count of persons.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G14_POA,,DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=0800;RELP;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;true
C21_G14_RA,"Census 2021, G14 Religious affiliation by sex, Remoteness Areas (RA)","Religious affiliation by sex data for Remoteness Areas (RA), 2021 Census, Count of persons.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G14_RA,,DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=10;RELP;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;true
C21_G14_SA2,"Census 2021, G14 Religious affiliation by sex, Main Statistical Areas Level 2 and up (SA2+)","Religious affiliation by sex data for Main Statistical Areas Level 2 and up (SA2+), 2021 Census, Count of persons.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G14_SA2,,DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=AUS;RELP;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;true
C21_G14_SAL,"Census 2021, G14 Religious affiliation by sex, Suburbs and Localities (SAL)","Religious affiliation by sex data for Suburbs and Localities (SAL), 2021 Census, Count of persons.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G14_SAL,,DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=10001;RELP;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;true
C21_G14_SED,"Census 2021, G14 Religious affiliation by sex, State Electoral Divisions (SED 2021 boundaries)","Religious affiliation by sex data for State Electoral Divisions (SED 2021 boundaries), 2021 Census, Count of persons.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G14_SED,,DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=10001;RELP;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;true
C21_G14_SUA,"Census 2021, G14 Religious affiliation by sex, Significant Urban Areas (SUA)","Religious affiliation by sex data for Significant Urban Areas (SUA), 2021 Census, Count of persons.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G14_SUA,,DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=1000;RELP;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;true
C21_G14_UCL,"Census 2021, G14 Religious affiliation by sex, Urban Centres, Localities and Section of State (UCL/SOS/SOSR)","Religious affiliation by sex data for Urban Centres, Localities and Section of State (UCL/SOS/SOSR), 2021 Census, Count of persons.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G14_UCL,,DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=10;RELP;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;true
C21_G15_CED,"Census 2021, G15 Type of education institution attending (full-time/part-time student status by age) by sex, Commonwealth Electoral Divisions (CED 2021 boundaries)","Type of education institution attending (full-time/part-time student status by age) by sex data for Commonwealth Electoral Divisions (CED 2021 boundaries), 2021 Census, Count of persons attending an education institution.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G15_CED,,DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=101;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;TYSTAP;true
C21_G15_LGA,"Census 2021, G15 Type of education institution attending (full-time/part-time student status by age) by sex, Local Government Area 2021 (LGA 2021 boundaries)","Type of education institution attending (full-time/part-time student status by age) by sex data for Local Government Area 2021 (LGA 2021 boundaries), 2021 Census, Count of persons attending an education institution.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G15_LGA,,DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=10050;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;TYSTAP;true
C21_G15_POA,"Census 2021, G15 Type of education institution attending (full-time/part-time student status by age) by sex, Postal Areas (POA)","Type of education institution attending (full-time/part-time student status by age) by sex data for Postal Areas (POA), 2021 Census, Count of persons attending an education institution.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G15_POA,,DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=0800;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;TYSTAP;true
C21_G15_RA,"Census 2021, G15 Type of education institution attending (full-time/part-time student status by age) by sex, Remoteness Areas (RA)","Type of education institution attending (full-time/part-time student status by age) by sex data for Remoteness Areas (RA), 2021 Census, Count of persons attending an education institution.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G15_RA,,DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=10;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;TYSTAP;true
C21_G15_SA2,"Census 2021, G15 Type of education institution attending (full-time/part-time student status by age) by sex, Main Statistical Areas Level 2 and up (SA2+)","Type of education institution attending (full-time/part-time student status by age) by sex data for Main Statistical Areas Level 2 and up (SA2+), 2021 Census, Count of persons attending an education institution.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G15_SA2,,DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=AUS;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;TYSTAP;true
C21_G15_SAL,"Census 2021, G15 Type of education institution attending (full-time/part-time student status by age) by sex, Suburbs and Localities (SAL)","Type of education institution attending (full-time/part-time student status by age) by sex data for Suburbs and Localities (SAL), 2021 Census, Count of persons attending an education institution.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G15_SAL,,DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=10001;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;TYSTAP;true
C21_G15_SED,"Census 2021, G15 Type of education institution attending (full-time/part-time student status by age) by sex, State Electoral Divisions (SED 2021 boundaries)","Type of education institution attending (full-time/part-time student status by age) by sex data for State Electoral Divisions (SED 2021 boundaries), 2021 Census, Count of persons attending an education institution.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G15_SED,,DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=10001;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;TYSTAP;true
C21_G15_SUA,"Census 2021, G15 Type of education institution attending (full-time/part-time student status by age) by sex, Significant Urban Areas (SUA)","Type of education institution attending (full-time/part-time student status by age) by sex data for Significant Urban Areas (SUA), 2021 Census, Count of persons attending an education institution.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G15_SUA,,DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=1000;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;TYSTAP;true
C21_G15_UCL,"Census 2021, G15 Type of education institution attending (full-time/part-time student status by age) by sex, Urban Centres, Localities and Section of State (UCL/SOS/SOSR)","Type of education institution attending (full-time/part-time student status by age) by sex data for Urban Centres, Localities and Section of State (UCL/SOS/SOSR), 2021 Census, Count of persons attending an education institution.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G15_UCL,,DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=10;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;TYSTAP;true
C21_G16_CED,"Census 2021, G16 Highest year of school completed by age by sex, Commonwealth Electoral Divisions (CED 2021 boundaries)","Highest year of school completed by age by sex data for Commonwealth Electoral Divisions (CED 2021 boundaries), 2021 Census, Count of persons aged 15 years and over who are no longer attending primary or secondary school.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G16_CED,,AGEP;DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;HSCP;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=101;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;true
C21_G16_LGA,"Census 2021, G16 Highest year of school completed by age by sex, Local Government Area 2021 (LGA 2021 boundaries)","Highest year of school completed by age by sex data for Local Government Area 2021 (LGA 2021 boundaries), 2021 Census, Count of persons aged 15 years and over who are no longer attending primary or secondary school.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G16_LGA,,AGEP;DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;HSCP;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=10050;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;true
C21_G16_POA,"Census 2021, G16 Highest year of school completed by age by sex, Postal Areas (POA)","Highest year of school completed by age by sex data for Postal Areas (POA), 2021 Census, Count of persons aged 15 years and over who are no longer attending primary or secondary school.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G16_POA,,AGEP;DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;HSCP;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=0800;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;true
C21_G16_RA,"Census 2021, G16 Highest year of school completed by age by sex, Remoteness Areas (RA)","Highest year of school completed by age by sex data for Remoteness Areas (RA), 2021 Census, Count of persons aged 15 years and over who are no longer attending primary or secondary school.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G16_RA,,AGEP;DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;HSCP;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=10;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;true
C21_G16_SA2,"Census 2021, G16 Highest year of school completed by age by sex, Main Statistical Areas Level 2 and up (SA2+)","Highest year of school completed by age by sex data for Main Statistical Areas Level 2 and up (SA2+), 2021 Census, Count of persons aged 15 years and over who are no longer attending primary or secondary school.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G16_SA2,,AGEP;DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;HSCP;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=AUS;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;true
C21_G16_SAL,"Census 2021, G16 Highest year of school completed by age by sex, Suburbs and Localities (SAL)","Highest year of school completed by age by sex data for Suburbs and Localities (SAL), 2021 Census, Count of persons aged 15 years and over who are no longer attending primary or secondary school.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G16_SAL,,AGEP;DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;HSCP;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=10001;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;true
C21_G16_SED,"Census 2021, G16 Highest year of school completed by age by sex, State Electoral Divisions (SED 2021 boundaries)","Highest year of school completed by age by sex data for State Electoral Divisions (SED 2021 boundaries), 2021 Census, Count of persons aged 15 years and over who are no longer attending primary or secondary school.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G16_SED,,AGEP;DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;HSCP;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=10001;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;true
C21_G16_SUA,"Census 2021, G16 Highest year of school completed by age by sex, Significant Urban Areas (SUA)","Highest year of school completed by age by sex data for Significant Urban Areas (SUA), 2021 Census, Count of persons aged 15 years and over who are no longer attending primary or secondary school.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G16_SUA,,AGEP;DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;HSCP;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=1000;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;true
C21_G16_UCL,"Census 2021, G16 Highest year of school completed by age by sex, Urban Centres, Localities and Section of State (UCL/SOS/SOSR)","Highest year of school completed by age by sex data for Urban Centres, Localities and Section of State (UCL/SOS/SOSR), 2021 Census, Count of persons aged 15 years and over who are no longer attending primary or secondary school.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G16_UCL,,AGEP;DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;HSCP;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=10;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;true
C21_G17_CED,"Census 2021, G17 Total personal income (weekly) by age by sex, Commonwealth Electoral Divisions (CED 2021 boundaries)","Total personal income (weekly) by age by sex data for Commonwealth Electoral Divisions (CED 2021 boundaries), 2021 Census, Count of persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G17_CED,,AGEP;DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;INCP;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=101;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;true
C21_G17_LGA,"Census 2021, G17 Total personal income (weekly) by age by sex, Local Government Area 2021 (LGA 2021 boundaries)","Total personal income (weekly) by age by sex data for Local Government Area 2021 (LGA 2021 boundaries), 2021 Census, Count of persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G17_LGA,,AGEP;DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;INCP;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=10050;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;true
C21_G17_POA,"Census 2021, G17 Total personal income (weekly) by age by sex, Postal Areas (POA)","Total personal income (weekly) by age by sex data for Postal Areas (POA), 2021 Census, Count of persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G17_POA,,AGEP;DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;INCP;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=0800;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;true
C21_G17_RA,"Census 2021, G17 Total personal income (weekly) by age by sex, Remoteness Areas (RA)","Total personal income (weekly) by age by sex data for Remoteness Areas (RA), 2021 Census, Count of persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,http://data.api.abs.gov.au/data/C21_G17_RA,,AGEP;DEFAULT;Download all data - Census DataPacks|https://www.abs.gov.au/census/find-census-data/datapacks;EXT_RESOURCE;Guide to Census data|https://www.abs.gov.au/census/guide-census-data;INCP;LAYOUT_COLUMN;LAYOUT_ROW;LAYOUT_ROW_SECTION;NonProductionDataflow;REGION;REGION=10;SEXP;TIME_PERIOD;TIME_PERIOD_START;TIME_PERIOD_START=2021;true
